transaction_id,sale_date,store_id,customer_id,sku_id,units,net_revenue,discount_amount,cost,channel,campaign_id
T0000315,2025-02-14,ST017,,SKU013,1,108.86,0.0,40.5,Store,CMP012
T0000316,2025-02-14,ST004,C00157,SKU025,1,56.58,0.0,20.5,Store,
T0000317,2025-02-14,ST017,C00223,SKU039,2,298.37,0.0,111.0,Ecom,
T0000318,2025-02-14,ST012,C00207,SKU049,1,84.18,0.0,30.5,Store,
T0000319,2025-02-15,ST001,C00064,SKU038,1,142.46,0.0,53.0,Store,
T0000320,2025-02-15,ST018,,SKU040,3,50.69,0.0,24.0,Store,
T0000321,2025-02-15,ST004,C00064,SKU027,1,67.32,3.06,25.5,Store,
T0000322,2025-02-15,ST001,C00052,SKU020,1,21.5,0.0,8.0,Store,
T0000323,2025-02-15,ST014,C00061,SKU007,1,53.86,0.0,25.5,Store,
T0000324,2025-02-15,ST009,C00184,SKU034,2,231.17,0.0,86.0,Store,CMP018
T0000325,2025-02-15,ST007,C00170,SKU045,1,45.26,0.0,20.5,Ecom,
T0000326,2025-02-15,ST019,C00047,SKU043,2,68.45,0.0,31.0,Store,
T0000327,2025-02-15,ST009,C00152,SKU042,1,34.94,0.0,13.0,Ecom,CMP006
T0000328,2025-02-15,ST010,C00161,SKU024,1,38.02,0.0,18.0,Store,CMP002
T0000329,2025-02-16,ST005,C00169,SKU043,1,39.8,1.86,15.5,Store,
T0000330,2025-02-16,ST003,C00094,SKU024,1,37.58,2.16,18.0,Store,
T0000331,2025-02-16,ST013,C00216,SKU045,1,55.1,0.0,20.5,Ecom,CMP023
T0000332,2025-02-16,ST006,C00248,SKU007,2,101.59,6.12,51.0,Ecom,CMP013
T0000333,2025-02-16,ST020,C00067,SKU002,1,34.32,1.56,13.0,Store,CMP014
T0000334,2025-02-16,ST003,C00007,SKU017,2,198.77,24.24,101.0,Store,
T0000335,2025-02-16,ST019,C00174,SKU015,1,89.54,10.92,45.5,Ecom,CMP022
T0000336,2025-02-16,ST016,C00198,SKU023,1,39.06,3.72,15.5,Store,
T0000337,2025-02-16,ST001,C00259,SKU042,2,66.77,3.12,26.0,Store,
T0000338,2025-02-16,ST016,C00143,SKU021,1,28.98,0.0,10.5,Store,
T0000339,2025-02-17,ST008,C00294,SKU006,1,60.72,2.76,23.0,Store,
T0000340,2025-02-17,ST016,C00053,SKU048,1,77.28,0.0,28.0,Store,
T0000341,2025-02-17,ST003,C00156,SKU039,2,218.45,26.64,111.0,Store,CMP022
T0000342,2025-02-17,ST011,C00115,SKU024,2,79.49,0.0,36.0,Store,
T0000343,2025-02-17,ST016,C00232,SKU046,1,63.48,0.0,23.0,Ecom,CMP012
T0000344,2025-02-17,ST010,C00055,SKU036,1,101.38,0.0,48.0,Ecom,
T0000345,2025-02-18,ST014,C00101,SKU007,1,50.8,3.06,25.5,Store,CMP007
T0000346,2025-02-18,ST004,C00064,SKU049,2,161.04,7.32,61.0,Store,
T0000347,2025-02-18,ST017,C00003,SKU009,1,81.98,0.0,30.5,Store,
T0000348,2025-02-18,ST019,C00091,SKU031,1,78.38,0.0,35.5,Store,
T0000349,2025-02-18,ST013,C00165,SKU043,1,39.8,1.86,15.5,Store,
T0000350,2025-02-18,ST008,C00176,SKU018,3,419.76,19.08,159.0,Store,
T0000351,2025-02-19,ST020,C00263,SKU045,1,51.66,4.92,20.5,Store,
T0000352,2025-02-19,ST018,C00108,SKU041,1,22.18,0.0,10.5,Ecom,
T0000353,2025-02-19,ST005,C00092,SKU046,1,61.82,0.0,23.0,Ecom,
T0000354,2025-02-19,ST018,C00214,SKU031,1,66.46,8.52,35.5,Ecom,
T0000355,2025-02-19,ST001,,SKU034,1,115.58,0.0,43.0,Store,
T0000356,2025-02-19,ST006,C00075,SKU019,2,234.43,0.0,111.0,Store,CMP018
T0000357,2025-02-20,ST015,C00288,SKU007,2,100.37,12.24,51.0,Store,
T0000358,2025-02-20,ST010,C00196,SKU045,1,43.3,0.0,20.5,Store,
T0000359,2025-02-20,ST009,C00227,SKU013,2,217.73,0.0,81.0,Store,
T0000360,2025-02-20,ST020,C00100,SKU013,1,111.78,0.0,40.5,Store,
T0000361,2025-02-20,ST006,C00194,SKU048,1,59.14,0.0,28.0,Store,
T0000362,2025-02-20,ST019,,SKU017,1,111.5,0.0,50.5,Store,CMP011
T0000363,2025-02-21,ST020,C00294,SKU043,1,42.78,0.0,15.5,Store,
T0000364,2025-02-21,ST008,C00259,SKU012,1,95.76,9.12,38.0,Store,
T0000365,2025-02-21,ST008,C00170,SKU014,1,118.68,0.0,43.0,Store,
T0000366,2025-02-21,ST016,C00005,SKU036,1,132.48,0.0,48.0,Ecom,
T0000367,2025-02-21,ST020,C00021,SKU040,1,22.08,0.0,8.0,Ecom,
T0000368,2025-02-21,ST004,C00145,SKU025,1,51.66,4.92,20.5,Store,
T0000369,2025-02-22,ST017,C00152,SKU029,2,163.97,0.0,61.0,Store,
T0000370,2025-02-22,ST004,C00276,SKU011,1,97.98,0.0,35.5,Ecom,CMP021
T0000371,2025-02-22,ST014,C00223,SKU007,1,53.86,0.0,25.5,Store,
T0000372,2025-02-22,ST015,C00045,SKU046,1,50.78,0.0,23.0,Store,
T0000373,2025-02-22,ST019,C00209,SKU015,1,95.0,5.46,45.5,Store,
T0000374,2025-02-22,ST004,,SKU035,2,251.16,0.0,91.0,Store,
T0000375,2025-02-22,ST003,C00055,SKU023,1,34.22,0.0,15.5,Store,
T0000376,2025-02-22,ST015,C00016,SKU025,1,40.34,4.92,20.5,Store,CMP024
T0000377,2025-02-22,ST018,C00074,SKU019,1,117.22,0.0,55.5,Store,
T0000378,2025-02-22,ST018,C00003,SKU010,1,65.74,3.96,33.0,Ecom,
T0000379,2025-02-23,ST010,C00177,SKU014,1,80.5,10.32,43.0,Store,CMP006
T0000380,2025-02-23,ST009,,SKU013,1,99.14,9.72,40.5,Ecom,
T0000381,2025-02-23,ST018,C00038,SKU030,1,69.7,0.0,33.0,Ecom,CMP007
T0000382,2025-02-23,ST016,C00121,SKU022,1,32.76,3.12,13.0,Store,CMP007
T0000383,2025-02-23,ST015,C00157,SKU022,1,28.7,0.0,13.0,Store,
T0000384,2025-02-23,ST011,C00161,SKU028,1,61.82,0.0,28.0,Store,
T0000385,2025-02-23,ST009,C00170,SKU024,2,92.45,4.32,36.0,Ecom,
T0000386,2025-02-23,ST016,,SKU036,1,132.48,0.0,48.0,Ecom,
T0000387,2025-02-23,ST005,C00040,SKU035,2,244.61,0.0,91.0,Store,
T0000388,2025-02-23,ST019,C00109,SKU038,2,208.61,25.44,106.0,Store,CMP018
T0000389,2025-02-24,ST005,C00149,SKU024,1,44.06,4.32,18.0,Store,
T0000390,2025-02-24,ST017,C00085,SKU001,2,56.45,0.0,21.0,Store,
T0000391,2025-02-24,ST019,C00075,SKU043,2,64.73,3.72,31.0,Store,
T0000392,2025-02-24,ST016,,SKU015,1,125.58,0.0,45.5,Store,
T0000393,2025-02-24,ST012,C00233,SKU025,2,113.16,0.0,41.0,Store,
T0000394,2025-02-24,ST017,C00135,SKU041,1,25.7,2.52,10.5,Store,CMP021
T0000395,2025-02-25,ST019,C00040,SKU042,1,27.14,1.56,13.0,Store,
T0000396,2025-02-25,ST013,C00177,SKU023,1,39.8,1.86,15.5,Store,
T0000397,2025-02-25,ST005,C00040,SKU029,1,81.98,0.0,30.5,Store,CMP006
T0000398,2025-02-25,ST020,C00118,SKU046,1,63.48,0.0,23.0,Store,
T0000399,2025-02-25,ST016,C00083,SKU031,1,93.72,4.26,35.5,Store,CMP002
T0000400,2025-02-25,ST019,C00263,SKU011,1,69.86,8.52,35.5,Store,CMP006
T0000401,2025-02-26,ST006,C00289,SKU034,1,90.82,0.0,43.0,Store,
T0000402,2025-02-26,ST020,C00088,SKU031,1,93.72,4.26,35.5,Ecom,
T0000403,2025-02-26,ST006,C00136,SKU040,1,16.9,0.0,8.0,Store,
T0000404,2025-02-26,ST003,C00068,SKU015,1,100.46,0.0,45.5,Ecom,
T0000405,2025-02-26,ST014,C00091,SKU010,1,61.78,7.92,33.0,Ecom,
T0000406,2025-02-26,ST018,C00048,SKU033,1,85.54,0.0,40.5,Store,
T0000407,2025-02-27,ST001,C00221,SKU050,1,88.7,0.0,33.0,Store,
T0000408,2025-02-27,ST014,C00247,SKU015,2,181.27,10.92,91.0,Ecom,
T0000409,2025-02-27,ST019,C00131,SKU007,1,56.3,0.0,25.5,Store,
T0000410,2025-02-27,ST020,C00097,SKU035,1,125.58,0.0,45.5,Store,
T0000411,2025-02-27,ST001,C00162,SKU025,1,55.1,0.0,20.5,Store,CMP021
T0000412,2025-02-27,ST009,C00188,SKU035,1,116.84,5.46,45.5,Store,
T0000413,2025-02-28,ST018,C00287,SKU031,1,74.98,0.0,35.5,Store,
T0000414,2025-02-28,ST013,C00061,SKU048,2,143.81,6.72,56.0,Ecom,
T0000415,2025-02-28,ST004,C00174,SKU014,2,216.72,20.64,86.0,Store,
T0000416,2025-02-28,ST006,C00003,SKU025,2,86.59,0.0,41.0,Store,
T0000417,2025-02-28,ST003,C00190,SKU005,1,45.26,0.0,20.5,Ecom,
T0000418,2025-02-28,ST013,C00147,SKU040,2,39.17,3.84,16.0,Store,CMP006
T0000419,2025-03-01,ST015,C00266,SKU001,1,23.18,0.0,10.5,Store,
T0000420,2025-03-01,ST008,C00019,SKU040,1,22.08,0.0,8.0,Store,
T0000421,2025-03-01,ST009,C00203,SKU050,1,88.7,0.0,33.0,Ecom,
T0000422,2025-03-01,ST003,C00287,SKU006,2,101.57,0.0,46.0,Ecom,
T0000423,2025-03-01,ST008,C00233,SKU039,3,419.58,39.96,166.5,Store,CMP006
T0000424,2025-03-01,ST004,,SKU036,1,132.48,0.0,48.0,Ecom,
T0000425,2025-03-01,ST018,C00227,SKU037,3,283.61,36.36,151.5,Store,
T0000426,2025-03-01,ST011,C00236,SKU050,2,145.73,0.0,66.0,Store,
T0000427,2025-03-01,ST013,C00113,SKU041,1,28.22,0.0,10.5,Store,
T0000428,2025-03-01,ST012,C00135,SKU034,1,118.68,0.0,43.0,Ecom,
T0000429,2025-03-02,ST011,C00092,SKU005,1,45.26,0.0,20.5,Store,CMP019
T0000430,2025-03-02,ST007,C00121,SKU032,2,167.81,0.0,76.0,Ecom,CMP007
T0000431,2025-03-02,ST020,C00055,SKU023,1,42.78,0.0,15.5,Store,
T0000432,2025-03-02,ST020,C00278,SKU001,3,83.16,3.78,31.5,Store,
T0000433,2025-03-02,ST019,C00262,SKU018,1,117.02,0.0,53.0,Store,
T0000434,2025-03-02,ST017,C00277,SKU028,1,75.26,0.0,28.0,Store,
T0000435,2025-03-02,ST006,C00266,SKU030,1,69.7,0.0,33.0,Store,CMP007
T0000436,2025-03-02,ST004,C00133,SKU021,1,28.98,0.0,10.5,Ecom,CMP016
T0000437,2025-03-02,ST011,C00218,SKU024,1,39.74,0.0,18.0,Store,
T0000438,2025-03-02,ST015,C00295,SKU012,1,83.9,0.0,38.0,Ecom,
T0000439,2025-03-03,ST018,C00101,SKU028,1,59.14,0.0,28.0,Store,
T0000440,2025-03-03,ST014,C00265,SKU032,1,80.26,0.0,38.0,Store,
T0000441,2025-03-03,ST018,,SKU037,1,106.66,0.0,50.5,Store,CMP009
T0000442,2025-03-03,ST004,C00134,SKU029,1,76.86,7.32,30.5,Ecom,
T0000443,2025-03-03,ST012,C00180,SKU002,2,65.52,6.24,26.0,Store,CMP019
T0000444,2025-03-03,ST018,C00146,SKU012,1,71.14,9.12,38.0,Ecom,
T0000445,2025-03-04,ST003,C00238,SKU025,1,45.26,0.0,20.5,Store,
T0000446,2025-03-04,ST011,C00293,SKU027,1,56.3,0.0,25.5,Store,CMP011
T0000447,2025-03-04,ST011,C00137,SKU042,1,27.14,1.56,13.0,Ecom,CMP015
T0000448,2025-03-04,ST012,C00231,SKU048,1,77.28,0.0,28.0,Store,
T0000449,2025-03-04,ST008,C00041,SKU043,1,40.92,1.86,15.5,Ecom,CMP003
T0000450,2025-03-04,ST016,,SKU036,2,241.92,23.04,96.0,Store,
T0000451,2025-03-05,ST009,C00200,SKU040,1,21.5,0.0,8.0,Store,
T0000452,2025-03-05,ST005,C00088,SKU009,1,81.98,0.0,30.5,Store,
T0000453,2025-03-05,ST016,C00277,SKU030,3,249.48,23.76,99.0,Ecom,
T0000454,2025-03-05,ST018,C00234,SKU012,1,71.14,9.12,38.0,Store,
T0000455,2025-03-05,ST018,C00247,SKU020,1,16.9,0.0,8.0,Store,
T0000456,2025-03-05,ST009,C00001,SKU010,1,88.7,0.0,33.0,Store,
T0000457,2025-03-06,ST001,C00245,SKU045,1,52.64,2.46,20.5,Store,
T0000458,2025-03-06,ST001,C00211,SKU036,2,246.53,11.52,96.0,Store,
T0000459,2025-03-06,ST013,C00041,SKU025,1,55.1,0.0,20.5,Ecom,
T0000460,2025-03-06,ST020,C00146,SKU045,1,51.66,4.92,20.5,Store,
T0000461,2025-03-06,ST003,C00057,SKU012,1,74.78,9.12,38.0,Store,
T0000462,2025-03-06,ST016,C00078,SKU013,1,102.06,9.72,40.5,Store,CMP004
T0000463,2025-03-07,ST005,C00005,SKU046,1,61.82,0.0,23.0,Store,CMP007
T0000464,2025-03-07,ST010,C00238,SKU032,1,80.26,0.0,38.0,Ecom,
T0000465,2025-03-07,ST005,C00201,SKU004,1,46.22,2.16,18.0,Ecom,CMP009
T0000466,2025-03-07,ST001,C00128,SKU008,1,71.9,3.36,28.0,Store,CMP002
T0000467,2025-03-07,ST004,C00107,SKU034,1,118.68,0.0,43.0,Store,
T0000468,2025-03-07,ST002,C00267,SKU048,1,55.78,3.36,28.0,Store,
T0000469,2025-03-08,ST002,C00058,SKU043,1,30.88,1.86,15.5,Store,
T0000470,2025-03-08,ST009,,SKU038,2,284.93,0.0,106.0,Store,
T0000471,2025-03-08,ST016,C00191,SKU045,2,113.16,0.0,41.0,Store,CMP003
T0000472,2025-03-08,ST011,C00031,SKU049,1,67.34,0.0,30.5,Ecom,
T0000473,2025-03-08,ST005,C00286,SKU032,2,204.29,0.0,76.0,Store,
T0000474,2025-03-08,ST007,C00184,SKU002,2,57.41,0.0,26.0,Store,
T0000475,2025-03-08,ST015,C00251,SKU036,1,105.98,0.0,48.0,Store,
T0000476,2025-03-08,ST015,C00284,SKU018,1,104.3,12.72,53.0,Ecom,CMP010
T0000477,2025-03-08,ST018,C00260,SKU024,1,38.02,0.0,18.0,Store,
T0000478,2025-03-08,ST012,C00165,SKU050,2,166.32,15.84,66.0,Store,
T0000479,2025-03-09,ST016,C00145,SKU050,1,91.08,0.0,33.0,Store,CMP017
T0000480,2025-03-09,ST002,C00017,SKU009,1,60.76,3.66,30.5,Store,CMP002
T0000481,2025-03-09,ST013,C00132,SKU043,1,41.66,0.0,15.5,Store,
T0000482,2025-03-09,ST007,C00041,SKU042,1,28.7,0.0,13.0,Ecom,
T0000483,2025-03-09,ST014,C00030,SKU024,2,76.03,0.0,36.0,Ecom,
T0000484,2025-03-09,ST010,C00266,SKU005,1,43.3,0.0,20.5,Store,
T0000485,2025-03-09,ST017,C00092,SKU043,1,37.94,3.72,15.5,Store,
T0000486,2025-03-09,ST019,C00219,SKU023,2,68.45,0.0,31.0,Store,
T0000487,2025-03-09,ST017,C00274,SKU022,3,100.15,4.68,39.0,Ecom,
T0000488,2025-03-09,ST018,C00212,SKU021,2,41.83,2.52,21.0,Store,
T0000489,2025-03-10,ST008,C00193,SKU037,2,278.76,0.0,101.0,Store,
T0000490,2025-03-10,ST013,C00146,SKU001,1,25.7,2.52,10.5,Store,CMP010
T0000491,2025-03-10,ST008,C00012,SKU014,2,237.36,0.0,86.0,Store,
T0000492,2025-03-10,ST019,C00020,SKU037,1,111.5,0.0,50.5,Ecom,CMP012
T0000493,2025-03-10,ST008,C00154,SKU015,1,120.12,5.46,45.5,Store,
T0000494,2025-03-10,ST003,C00248,SKU047,1,50.18,6.12,25.5,Store,
T0000495,2025-03-11,ST010,C00296,SKU003,1,32.74,0.0,15.5,Store,
T0000496,2025-03-11,ST014,C00062,SKU027,2,107.71,0.0,51.0,Ecom,
T0000497,2025-03-11,ST001,C00196,SKU041,1,25.7,2.52,10.5,Store,CMP018
T0000498,2025-03-11,ST011,C00079,SKU033,1,84.56,4.86,40.5,Ecom,
T0000499,2025-03-11,ST019,,SKU033,1,84.56,4.86,40.5,Store,CMP011
T0000500,2025-03-11,ST019,,SKU048,1,61.82,0.0,28.0,Store,
T0000501,2025-03-12,ST005,C00287,SKU049,1,78.32,3.66,30.5,Store,
T0000502,2025-03-12,ST020,C00125,SKU048,1,73.92,3.36,28.0,Ecom,
T0000503,2025-03-12,ST003,C00217,SKU008,1,61.82,0.0,28.0,Store,
T0000504,2025-03-12,ST001,C00180,SKU050,1,84.74,3.96,33.0,Store,
T0000505,2025-03-12,ST008,C00080,SKU013,2,223.56,0.0,81.0,Store,CMP002
T0000506,2025-03-12,ST020,C00148,SKU010,1,91.08,0.0,33.0,Store,
T0000507,2025-03-13,ST011,C00109,SKU014,1,84.62,10.32,43.0,Store,
T0000508,2025-03-13,ST020,C00010,SKU047,1,64.26,6.12,25.5,Store,CMP006
T0000509,2025-03-13,ST007,C00028,SKU045,1,45.26,0.0,20.5,Store,CMP022
T0000510,2025-03-13,ST012,,SKU007,2,134.64,6.12,51.0,Store,CMP013
T0000511,2025-03-13,ST004,C00273,SKU021,1,28.98,0.0,10.5,Store,
T0000512,2025-03-13,ST001,C00272,SKU003,1,39.8,1.86,15.5,Store,
T0000513,2025-03-14,ST012,C00155,SKU044,1,45.36,4.32,18.0,Store,CMP002
T0000514,2025-03-14,ST013,C00144,SKU002,1,34.94,0.0,13.0,Store,
T0000515,2025-03-14,ST003,C00117,SKU047,1,50.18,6.12,25.5,Ecom,CMP010
T0000516,2025-03-14,ST011,C00106,SKU029,1,60.02,7.32,30.5,Ecom,
T0000517,2025-03-14,ST005,C00269,SKU020,2,41.09,1.92,16.0,Ecom,
T0000518,2025-03-14,ST005,C00081,SKU042,1,31.82,3.12,13.0,Store,
T0000519,2025-03-15,ST006,C00075,SKU021,2,44.35,0.0,21.0,Store,
T0000520,2025-03-15,ST014,C00141,SKU020,1,16.9,0.0,8.0,Store,CMP006
T0000521,2025-03-15,ST020,C00291,SKU040,1,20.16,1.92,8.0,Store,CMP022
T0000522,2025-03-15,ST003,C00069,SKU045,1,40.34,4.92,20.5,Store,
T0000523,2025-03-15,ST006,C00071,SKU025,1,43.3,0.0,20.5,Ecom,CMP001
T0000524,2025-03-15,ST014,C00104,SKU015,2,192.19,0.0,91.0,Ecom,CMP015
T0000525,2025-03-15,ST016,C00235,SKU045,2,108.24,4.92,41.0,Store,
T0000526,2025-03-15,ST013,C00293,SKU047,1,62.42,6.12,25.5,Store,
T0000527,2025-03-15,ST002,,SKU034,1,90.82,0.0,43.0,Store,
T0000528,2025-03-15,ST018,C00021,SKU026,1,43.06,5.52,23.0,Ecom,
T0000529,2025-03-16,ST007,C00156,SKU019,2,245.09,0.0,111.0,Store,
T0000530,2025-03-16,ST020,C00073,SKU004,1,47.52,2.16,18.0,Store,CMP017
T0000531,2025-03-16,ST019,C00202,SKU045,1,42.8,2.46,20.5,Store,CMP015
T0000532,2025-03-16,ST007,,SKU030,1,72.86,0.0,33.0,Store,
T0000533,2025-03-16,ST004,C00186,SKU046,1,60.72,2.76,23.0,Ecom,
T0000534,2025-03-16,ST020,C00195,SKU011,1,97.98,0.0,35.5,Store,
T0000535,2025-03-16,ST005,C00092,SKU011,2,190.85,0.0,71.0,Store,
T0000536,2025-03-16,ST015,C00061,SKU019,2,245.09,0.0,111.0,Store,CMP009
T0000537,2025-03-16,ST016,C00003,SKU032,1,100.32,4.56,38.0,Store,CMP019
T0000538,2025-03-16,ST015,C00004,SKU027,1,50.18,6.12,25.5,Store,CMP021
T0000539,2025-03-17,ST007,C00029,SKU004,1,39.74,0.0,18.0,Store,CMP002
T0000540,2025-03-17,ST020,C00045,SKU020,1,21.12,0.96,8.0,Store,
T0000541,2025-03-17,ST010,C00294,SKU040,2,33.79,0.0,16.0,Ecom,
T0000542,2025-03-17,ST012,,SKU003,1,42.78,0.0,15.5,Ecom,
T0000543,2025-03-17,ST014,,SKU036,1,101.38,0.0,48.0,Store,
T0000544,2025-03-17,ST017,C00108,SKU027,1,68.54,0.0,25.5,Ecom,
T0000545,2025-03-18,ST017,C00148,SKU006,1,61.82,0.0,23.0,Ecom,CMP019
T0000546,2025-03-18,ST012,C00255,SKU009,1,80.52,3.66,30.5,Store,
T0000547,2025-03-18,ST020,C00100,SKU015,1,125.58,0.0,45.5,Ecom,
T0000548,2025-03-18,ST007,C00212,SKU040,1,17.66,0.0,8.0,Store,
T0000549,2025-03-18,ST001,C00145,SKU041,1,28.22,0.0,10.5,Store,
T0000550,2025-03-18,ST011,,SKU050,1,72.86,0.0,33.0,Store,
T0000551,2025-03-19,ST001,C00174,SKU012,3,292.75,13.68,114.0,Ecom,
T0000552,2025-03-19,ST005,C00236,SKU031,2,173.81,17.04,71.0,Store,
T0000553,2025-03-19,ST014,,SKU048,1,52.42,6.72,28.0,Store,
T0000554,2025-03-19,ST018,C00170,SKU002,2,54.91,0.0,26.0,Store,CMP005
T0000555,2025-03-19,ST001,C00274,SKU022,2,63.65,6.24,26.0,Store,
T0000556,2025-03-19,ST004,C00162,SKU049,2,168.36,0.0,61.0,Store,
T0000557,2025-03-20,ST008,C00155,SKU024,1,49.68,0.0,18.0,Ecom,CMP012
T0000558,2025-03-20,ST007,C00013,SKU006,2,90.53,11.04,46.0,Ecom,CMP011
T0000559,2025-03-20,ST017,C00074,SKU020,2,43.01,0.0,16.0,Ecom,
T0000560,2025-03-20,ST005,C00236,SKU014,1,105.26,10.32,43.0,Ecom,CMP010
T0000561,2025-03-20,ST020,C00024,SKU006,1,63.48,0.0,23.0,Store,CMP010
T0000562,2025-03-20,ST007,C00147,SKU021,1,23.18,0.0,10.5,Store,
T0000563,2025-03-21,ST009,C00059,SKU010,1,80.78,7.92,33.0,Store,
T0000564,2025-03-21,ST018,C00139,SKU023,1,32.74,0.0,15.5,Store,
T0000565,2025-03-21,ST010,C00277,SKU040,1,16.9,0.0,8.0,Store,CMP022
T0000566,2025-03-21,ST013,,SKU004,1,44.06,4.32,18.0,Store,
T0000567,2025-03-21,ST015,C00171,SKU040,2,31.49,3.84,16.0,Store,CMP015
T0000568,2025-03-21,ST003,C00234,SKU045,1,42.8,2.46,20.5,Ecom,
T0000569,2025-03-22,ST005,C00187,SKU040,1,21.5,0.0,8.0,Ecom,
T0000570,2025-03-22,ST015,,SKU032,1,83.9,0.0,38.0,Ecom,
T0000571,2025-03-22,ST010,C00295,SKU050,1,69.7,0.0,33.0,Store,
T0000572,2025-03-22,ST004,C00037,SKU021,2,52.92,5.04,21.0,Store,
T0000573,2025-03-22,ST008,C00082,SKU040,3,63.36,2.88,24.0,Ecom,CMP007
T0000574,2025-03-22,ST019,C00223,SKU028,1,61.82,0.0,28.0,Store,
T0000575,2025-03-22,ST003,C00294,SKU048,2,123.65,0.0,56.0,Store,
T0000576,2025-03-22,ST018,C00091,SKU007,1,50.8,3.06,25.5,Store,CMP004
T0000577,2025-03-22,ST020,C00168,SKU050,1,91.08,0.0,33.0,Ecom,CMP005
T0000578,2025-03-22,ST001,C00077,SKU049,1,81.98,0.0,30.5,Store,
T0000579,2025-03-23,ST007,C00163,SKU014,1,94.94,0.0,43.0,Ecom,
T0000580,2025-03-23,ST012,C00262,SKU006,1,63.48,0.0,23.0,Store,
T0000581,2025-03-23,ST018,,SKU004,1,38.02,0.0,18.0,Ecom,CMP010
T0000582,2025-03-23,ST008,C00202,SKU028,1,73.92,3.36,28.0,Store,
T0000583,2025-03-23,ST007,C00072,SKU043,1,32.36,1.86,15.5,Store,
T0000584,2025-03-23,ST014,C00065,SKU010,1,69.7,0.0,33.0,Store,
T0000585,2025-03-23,ST016,C00070,SKU043,1,40.92,1.86,15.5,Ecom,
T0000586,2025-03-23,ST020,C00233,SKU028,1,70.56,6.72,28.0,Store,
T0000587,2025-03-23,ST008,C00004,SKU012,1,104.88,0.0,38.0,Store,
T0000588,2025-03-23,ST018,C00020,SKU037,1,106.66,0.0,50.5,Ecom,CMP016
T0000589,2025-03-24,ST003,C00270,SKU010,3,218.59,0.0,99.0,Store,
T0000590,2025-03-24,ST020,C00040,SKU006,1,57.96,5.52,23.0,Store,
T0000591,2025-03-24,ST002,C00006,SKU022,1,24.34,3.12,13.0,Store,
T0000592,2025-03-24,ST011,C00151,SKU027,1,56.3,0.0,25.5,Store,
T0000593,2025-03-24,ST010,C00134,SKU047,1,50.8,3.06,25.5,Store,
T0000594,2025-03-24,ST010,C00147,SKU048,1,59.14,0.0,28.0,Ecom,
T0000595,2025-03-25,ST009,C00144,SKU017,1,135.74,0.0,50.5,Store,CMP004
T0000596,2025-03-25,ST019,C00229,SKU048,1,61.82,0.0,28.0,Store,CMP023
T0000597,2025-03-25,ST006,C00176,SKU034,3,272.45,0.0,129.0,Ecom,
T0000598,2025-03-25,ST016,C00197,SKU049,1,80.52,3.66,30.5,Store,
T0000599,2025-03-25,ST019,C00028,SKU047,1,56.3,0.0,25.5,Store,CMP015
T0000600,2025-03-25,ST010,C00273,SKU031,1,70.72,4.26,35.5,Store,
T0000601,2025-03-26,ST014,C00230,SKU001,1,22.18,0.0,10.5,Store,
T0000602,2025-03-26,ST002,C00182,SKU007,3,152.39,9.18,76.5,Store,
T0000603,2025-03-26,ST009,C00051,SKU022,1,31.82,3.12,13.0,Ecom,
T0000604,2025-03-26,ST008,C00100,SKU047,1,70.38,0.0,25.5,Store,
T0000605,2025-03-26,ST001,,SKU005,1,55.1,0.0,20.5,Store,
T0000606,2025-03-26,ST010,C00013,SKU017,1,106.66,0.0,50.5,Store,
T0000607,2025-03-27,ST007,C00062,SKU039,1,109.22,13.32,55.5,Ecom,CMP022
T0000608,2025-03-27,ST019,C00095,SKU012,1,79.34,4.56,38.0,Store,
T0000609,2025-03-27,ST015,C00166,SKU018,1,117.02,0.0,53.0,Store,CMP002
T0000610,2025-03-27,ST011,C00136,SKU004,1,39.74,0.0,18.0,Ecom,
T0000611,2025-03-27,ST020,C00252,SKU026,1,57.96,5.52,23.0,Store,
T0000612,2025-03-27,ST004,C00053,SKU029,1,84.18,0.0,30.5,Store,
T0000613,2025-03-28,ST015,C00077,SKU002,1,28.7,0.0,13.0,Store,
T0000614,2025-03-28,ST009,C00201,SKU010,1,80.78,7.92,33.0,Ecom,
T0000615,2025-03-28,ST016,C00036,SKU028,1,77.28,0.0,28.0,Store,
T0000616,2025-03-28,ST016,C00184,SKU008,1,77.28,0.0,28.0,Store,
T0000617,2025-03-28,ST003,C00175,SKU024,1,37.58,2.16,18.0,Store,
T0000618,2025-03-28,ST007,C00197,SKU012,1,83.9,0.0,38.0,Ecom,
T0000619,2025-03-29,ST012,,SKU032,1,104.88,0.0,38.0,Store,CMP007
T0000620,2025-03-29,ST019,C00033,SKU016,2,211.97,0.0,96.0,Ecom,
T0000621,2025-03-29,ST015,,SKU002,1,28.7,0.0,13.0,Store,
T0000622,2025-03-29,ST017,C00275,SKU030,1,80.78,7.92,33.0,Store,CMP003
T0000623,2025-03-29,ST005,C00242,SKU032,2,186.05,18.24,76.0,Store,CMP023
T0000624,2025-03-29,ST001,C00158,SKU012,2,204.29,0.0,76.0,Store,
T0000625,2025-03-29,ST019,C00055,SKU005,1,40.34,4.92,20.5,Store,
T0000626,2025-03-29,ST007,C00206,SKU028,1,55.1,6.72,28.0,Store,
T0000627,2025-03-29,ST007,,SKU049,1,67.34,0.0,30.5,Ecom,CMP005
T0000628,2025-03-29,ST006,C00085,SKU045,1,38.38,4.92,20.5,Ecom,CMP004
